"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",120247.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",52820.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",120335.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",52804.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",119998.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",52534.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",102436.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",43474.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",119025.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",49382.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",97822.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",40230.0
"JSD, surgical_case_durations    sigma    0.005",87946.0
"JSD, surgical_case_durations    sigma    0.01",79048.0
"JSD, surgical_case_durations    sigma    0.02",61692.0
"JSD, surgical_case_durations    sigma    0.05",38244.0
"JSD, surgical_case_durations    sigma    0.1",25392.0
"JSD, surgical_case_durations    sigma    0.2",20035.0
"JSD, surgical_case_durations    missing_entry    0.001",118476.0
"JSD, surgical_case_durations    missing_entry    0.005",117610.0
"JSD, surgical_case_durations    missing_entry    0.01",117543.0
"JSD, surgical_case_durations    missing_entry    0.05",112401.0
"JSD, surgical_case_durations    missing_entry    0.1",106050.0
"JSD, surgical_case_durations    missing_entry    0.5",54714.0
"JSD, surgical_case_durations    missing_entry_combined    0.001",61515.0
"JSD, surgical_case_durations    missing_entry_combined    0.005",60855.0
"JSD, surgical_case_durations    missing_entry_combined    0.01",60416.0
"JSD, surgical_case_durations    missing_entry_combined    0.05",57945.0
"JSD, surgical_case_durations    missing_entry_combined    0.1",54914.0
"JSD, surgical_case_durations    missing_entry_combined    0.5",28094.0
"JSDu, surgical_case_durations    sigma    0.005",91338.0
"JSDu, surgical_case_durations    sigma    0.01",81865.0
